LABEL	preprocessing_B
FAVOR	en un país normal de justícia independent aquest mentider seria encausat per delicte dodi a lespanya de lamelas i llarenas el feixisme i lodi a catalunya és mèrit de carrera judicial aquest pocavergonya és president del pp malgrat mentir currículums
AGAINST	una cosa sóc la única que odia a la gent de barna en general el tato mou el cul fora de la ciutat pq claro el teu poble està molt lluny vine tu i et penses q tardo menys fent el trajecte inveit pq la gent de fora de barna tenim una targeta vip o q pixapí de merda mua
AGAINST	aquest senyor ha vulnerat els meus drets civils al tractarme com si fos una colona a la meva terra
AGAINST	  defiende la monarquía en el parlament de cataluña verde
AGAINST	vivim amb esperança lenfortiment del moviment feminista les dones no retrocedirem ni un milímetre assolit i exigim governs que donin resposta als greus problemes que patim la igualtat és el motor de la llibertat i de la democràcia #parlament #laespañaquequieresesfeministra
FAVOR	 campanya de suport a cuixart ser soci dòmnium no és delicte #judicitvcatradio
NEUTRAL	la vanguardia i the notael periódico són les coses més nefastes de la història del nostre país espero que mediapro compri aviat ep i tinguem un diari seriós i mínimament democràtic i respectuós amb el nostre poble si ho fan amb el temps els hi donarem confiança
AGAINST	es veritat no hi ha dubte daltra banda son uns traïdors també sha de dir
FAVOR	pq li han preguntat si havia estat mai processat x ser independentista no quantes vegades havia rebut cops de porra
AGAINST	però només els que tinguin penis eh que són els malotes
AGAINST	 #totsasantjaume #omplimsantjaumes #repúblicaésllibertat #tothomasantjaume #tardorcalenta #femxarxa
AGAINST	no comparteixo part del discurs polític de xavier domènech però lamento la seva marxa de la política agradarà més o menys però en els temps en què estem la gent com ell que no predica lodi que va votar el o i que assisteix a manifestacions pels presos són necessàries
NEUTRAL	#vaga #demarç a #mataró #mcadadia #ensplantem #m⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠ deixant constància de les reivindicacions de les dones
NEUTRAL	què fas dimecres al vespre nosaltres et convidem a la presentació de cerveza para dumies d a la fàbrica moritz barcelona vine aprén més coses sobre la cervesa i assaboreix la moritz fresca entrada gratuïta fins a completar aforament
FAVOR	avui el col·laboracionista sha tornat a lluïr cap tuit de suport al seu excompany dicv que ha declarat al suprem i en canvi ha aconseguit com a bon dictador q és fotre fora del grup parlamentari dels #noespot a la diputada sobiranista
FAVOR	espanya sha posicionat com un estat criminal a nivell internacional christophe marchand advocat de lequip de puigdemont #faqsbacallàtv 
AGAINST	a ens agrada canviar els punts de vista així que vaig retratar al cap de fotografia en no menteix quan parla de pintar amb llumsempre que capta els moments o tajuda a captarlos lluita amb ella fins que troba allò que buscava periodisme també és això
AGAINST	una noia de anys agredida sexualment per sis nois en una nau abandonada ahir a la nit i és tristament el nostre dia a dia tota venjança queda curta
AGAINST	moltes persones creuen que el coneixement està renyit amb el romanticisme i opino que és ben bé al revés
AGAINST	la #marcaespaña exporta el seu model de debat a tot arreu sr borrell se li gira feina #spainisnotademocratstate
FAVOR	el plan perfecte per la #diada anar a lhomenatge de salvador #allende de #badalona i després a #barcelona amb #femlarepublicacatalana passant pel dinar de i al passeig del born #organitzemrepública
AGAINST	cap sorpresa amb ada colau els dirigents de podemos eivissa tho diuen en privat fan i faran servir solament el castellà perquè així arriben a més gent respecte i promoció de la nostra llengua cap bilingüisme per ells espanyol #aixíno
NEUTRAL	demà sacaba aquesta enquesta seguir votant siusplau️
FAVOR	 amb #otv gravat a cops de porra a la memòria per sempre més aquell dia vam marxar impossible tornar enrere
AGAINST	advocats europeus indignats pels atacs i amenaces a gonzalo boye i als advocats belgues paul bekaert michèle hirsch christophe marchand
FAVOR	turull al suprem és una ganga ser constitucionalista
AGAINST	 no et perdis el pròxim divendres el nostre #caféciudadano amb ️ proceso al procés ️ de febrer  h seu de balmes thi esperem
FAVOR	a espanya #empresoneneldebat fa un any que la va permetre un debat parlamentari sobre les lleis de transitorietat jurídica i referèndum porta dies a presó per aquest motiu per alliberar la carme #lanostrasentència és la independència
AGAINST	doncs el rabo que els hi ha fotut avui a junqueras i forn ha estat descàndol imaginat si arriben a posarne un de bo
AGAINST	som un sindicat de classe lluitador i que mai abaixem el cap #fetsnoparaules potser per això reconeix la nostra tasca i #votaccoo #ensplantem
FAVOR	doncs no triguem que es donin compta els de erc que ha estem fins els collonsovaris de la seva cobardía o desobeim o eleccions prou ja #omplimstjaume #noatot #autoconvocat #puigdemontpresident
AGAINST	denunciem organitzemnos actuem #vagam #mcadadia #ensplantem el feminisme del treball
FAVOR	només cal romandre amorosament i orgànicament lligat al poble acostumarse a obtenir la força política mitjançant el voler del poble de les dones i homes de carn i os de la seva feina i de les seves il·lusions dels seus barris i comarques de les seves coperatives entitats
AGAINST	 @valtonyc i una urna de lo alguns dels convidats a la #diada de #diadarac
NEUTRAL	 ho dius pel guió del documental dahir
FAVOR	 el #feixisme intenta avançar amb el suport de l@hotelalimarabcn el feixisme es combat al carrer 
FAVOR	però la independència lhaurem daconseguir daltra manera no sé quina però amb el judici no laconseguirem
FAVOR	així sí el feixisme no podrà tenir cabuda a la república catalana
AGAINST	 la viquipèdia ja recull catalunya com a estat independent
FAVOR	hola  qui diu que totes les imobiliàries són iguals  us presentem #larepública la primera imobiliària ètica independentista i #ecològica de #catalunya ️ tots els nostres beneficis es dediquen a causes socials mediambientals i de suport a la #repúblicacatalana 
NEUTRAL	#m #demarç #noconsento quan els mites invisibilitzen realitats saps que #dinamarca tot i ser un país reconegut com a pioner en igualtat de gènere presenta un dels índex de violació més alts de deuropa aquí tho expliquem
NEUTRAL	marchena rebutja reunirse amb els observadors internacionals proposats pels independentistes
AGAINST	avui fa un any quin honor deien que no hi serien que no ho aconseguiríem que no votaríem però les urnes hi van ser i junts vam protagonitzar lexercici de dignitat democràtica més gran de la nostra història les urnes mai són un problema són la solució
AGAINST	com p catalunya prepubliketa pdiu pus ens han mentit etc etc
FAVOR	️ #judicialesurnes  conseller el #s hi va haver una mobilització de protesta per unes detencions que molta gent va considerar arbitràries vostès parlen de tumulto i instrumento coactivo per mi va ser el dret de manifestació #freetothom
FAVOR	escolteu al srmillo primer demana disculpes als ferits què després acusa datacar amb #fairy #judicifarsa #judicialademocracia  octubre del   març del 
AGAINST	doncs miri vostè troba interessant una piulada sense evidències feta per raons partidistes per un partit identitarineonazi pel que fa al programari lliure vostè i jo no tindríem aquesta conversa sense milions de línies de programari lliure
AGAINST	 un govern de la generalitat no pot ser còmplice dels cdrs avui hi ha hagut caos
FAVOR	i el #govern hem fet tots els passos necessaris per tirar endavant els #pressupostos de cada euros es destinen a polítiques socials els comuns renunciaran a milions deuros més a salut a educació i a afers socials #parlament
FAVOR	els aquells que el maig de van agredir a la platja de #canet les persones que defensaven les creus reclamant a llibertat dels presos polítics més tard un militant de va rebre centernars damenaces de mort
AGAINST	 enhorabona i tota la gent del raval si lluitem guanyem #capalamisericordiaja
FAVOR	què estàs fent rosa seure que estic cansada per dacord però no ho pots fer als seients dels blancs per perquè distorsiones la normalitat #noespot #diada
AGAINST	ahir vam tenir la segona trobada de la taula del diàleg aquesta és més necessària que mai a les portes dun judici infame que no shauria de produir des de catalunya respondrem a lexcepcionalitat amb diàleg i àmplies majories ️
AGAINST	boniques fotos de la jornada de benvinguda de nous activistes de amb la presència d@adacolau cada cop som més perquè #sumemperguanyar
FAVOR	bona nit a tothom estem a les portes duna de les setmanes més calentes de la #tardorcalenta que hem començat hem de descansar bé omplirnos de forces agafar tota la determinació de que en siguem capaços i #omplimsantjaumes ah i demanar festiu a la feina el dia o
FAVOR	pero qui mana als mossos i per escoltar a la golpista choni poligonera al poble damer si que hi van mossos
FAVOR	#s avui fa un any lestat va voler provocar atemorir i aturar el referèndum vam sortir al carrer i ho vam impedir ara toca defensar el mandat popular visca el poble català #organitzemrepública
FAVOR	la lliga de futbol professional espanyola vol evitar que el partit gironabarça que sha de jugar a miami aquesta primavera es converteixi en una reivindicació dels anhels polítics de catalunya
FAVOR	quina ràbia li fa al fatxa de #faqsforojuecestv que les urnes arribessin li fa ràbia i enveja a a vegada #acampemastjaume avui mateix fins a la victòria final seguim els de i sobretot #omplimsantjaumes
AGAINST	anda mira com és a madrid sha vestit de amar en tiempos revueltos per ferse passar pel pelayo de el asturiano per semblar republicà encara que en realitat sigui nacionalista
FAVOR	aquest escurçó vol fer política un polític ha de estar disposat sempre a parlar amb qualsevol altre polític sigui de la tendència que sigui i lúnic que demostra el fet de no estar disposat és que no tan sols no es tenen arguments per a mantenir un diàleg sinó que thas 
FAVOR	 catalunya serà la tomba del feixisme  #omplimstjaume
AGAINST	crec que no es pot discutir que a catalunya existeix una fractura que divideix a la població entre qui comprèn i veu normal això i qui no ho comprèn i no ho veu normal no parlo de qui te raó i qui no
FAVOR	en resum no hi ha un independentisme i un independentisme hiperventilat hi ha lautonomisme de tota la vida i lindependentisme si tu creus que ets a laltra banda dels que anomenes hiperventilats sento dirtho ets autonomista
