id_str	TWEET	LABEL	CLEAN_x	CLEAN_FULL	LEMMA	LEMMA_CLEAN	part	user_id_str	user_screen_name
10979668009465856e+18	@perearagones @Esquerra_ERC @raulromeva Quina mania de parlar sempre de dignitat. Un xic més de sentit comú i pragmatisme i ens hauríem estalviat tot aquest patiment.	AGAINST	quina mania parlar sempre dignitat sentit comú pragmatisme hauríem estalviat patiment	quina mania parlar sempre dignitat xic més sentit comú pragmatisme hauríem estalviat patiment	quin mania parlar sempre dignitat xic més sentir comú pragmatisme heure estalviar patiment	quin mania parlar sempre dignitat sentir comu pragmatisme heure estalviar patiment	train	2748823620.0	CohenCristina
1102527141663645697	RT @MetdOlot: Veig tothom molt amoïnat amb un nou 155. Sabeu com no te' l poden aplicar? Sent INDEPENDENTS! Algú se' n recorda d' aquesta p…	FAVOR	veig tothom amoïnat sabeu poden aplicar sent independents algú recorda	veig tothom amoïnat nou sabeu poden aplicar sent independents algú recorda p	veure tothom amoïnar noure saber poder aplicar ser independent algú recordar p	veure tothom amoinar noure saber poder aplicar independent algu recordar	train	258520451	bannedgarden
1097487478985027586	RT @LauraCarreras: @vpartal Quanta més repressió, més indepes o més determinats Ni ho entenen ni ho entendran mai pq es comporten com a col…	FAVOR	repressió indepes determinats entenen entendran compoen	més repressió més indepes més determinats entenen entendran pq compoen col	més repressió més indepes més determinar entendre entendre pq compoen coldre	repressio indepes determinar entendre entendre compoen coldre	train	908661158378434561	maribel201205
11028624496388628e+18	Millo acusa els CDR de violents. Els criminalitza i posa el relat per a que se’ns persegueixi penalment	AGAINST	millo acusa violents criminalitza posa relat se’ns persegueixi penalment	millo acusa cdr violents criminalitza posa relat se’ns persegueixi penalment	millo acusar cdr violent criminalitzar posar relatar se’ns perseguir penalment	millo acusar violent criminalitzar posar relatar se’ns perseguir penalment	train	1509760753.0	merce_clara
10931958605764813e+18	#TotEsMouTV3 No em cansaré de repetir-ho: és MALVAT, MONSTRUÓS, equiparar els errors polítics -evidents- d’uns (els indepes) i els errors en forma de violència, presó i repressió dels altres. Monstruós. No compreu aquest marc, sisplau.	NEUTRAL	#totesmoutv cansaré repetirho malvat monstruós equiparar errors polítics evidents indepes errors forma violència presó repressió monstruós compreu marc sisplau	#totesmoutv cansaré repetirho és malvat monstruós equiparar errors polítics evidents indepes errors forma violència presó repressió monstruós compreu marc sisplau	#totesmoutv cansar repetirho ser malvat monstruós equiparar error polític evident indepes error formar violència presó repressió monstruós comprar marcar sisplau	#totesmoutv cansar repetirho malvat monstruos equiparar error politic evident indepes error formar violencia preso repressio monstruos comprar marcar sisplau	train	9.093471177974291e+17	EstherMarti8
11033369030200689e+18	@marc_bodi No parla de carreges. El responsable de tot aixo va ser el @govern	AGAINST	parla carreges responsable	parla carreges responsable	parlar carrejar responsable	parlar carrejar responsable	train	9.812433449312461e+17	tabernesambseny
10992773035934884e+18	@pilarcarracelas @sbguarch @siemprepositifo No veig que tergiverssi res. Veig que no ets capaç d'entendre els que no estem d'acord amb com ho veus.	AGAINST	veig tergiverssi veig capaç entendre acord veus	veig tergiverssi veig capaç entendre acord veus	veure tergiverssi veure capaç entendre acordar veure	veure tergiverssi veure capaç entendre acordar veure	train	16651466.0	ecastellet
11036049438298235e+18	10è Aniversari ja del Programa INPA a @HospitalSantPau Com passa el temps, com han millorat les xifres i quan falta encara per millorar més. Felicitats a @yacincuenta i tot l'Equip de la UMI! https://t.co/WlNrSYlmzw	NEUTRAL	aniversari programa inpa passa temps millorat xifres falta millorar felicitats equip	è aniversari programa inpa passa temps millorat xifres falta millorar més felicitats equip umi	è aniversari programar inpa passar temps millorar xifrar faltar millorar més felicitat equipar umi	aniversari programar inpa passar temps millorar xifrar faltar millorar felicitat equipar	train	73640017.0	Pili_stage
1093068909467582464	Arribem al punt que @Esquerra_ERC i la @CridaNacional ens volen introduir al nostre marc mental que el diàleg i un referèndum pactat són la solució. Això és renunciar a els últims 6 anys de manifestacions, al 1d'Octubre i totes les hòsties rebudes. És tornar al 2012 i fer de PSC.	FAVOR	arribem punt volen introduir marc mental diàleg referèndum pactat solució això renunciar últims anys manifestacions octubre hòsties rebudes tornar	arribem punt volen introduir marc mental diàleg referèndum pactat són solució això és renunciar últims anys manifestacions octubre hòsties rebudes és tornar psc	arribar puntar voler introduir marcar mental diàleg referèndum pactar ser solució això ser renunciar últim any manifestació octubrar hòstia rebuda ser tornar psc	arribar puntar voler introduir marcar mental dialeg referendum pactar solucio aixo renunciar ultim manifestacio octubrar hostia rebuda tornar	train	243557389	AlexQBLH
11033668396635791e+18	@manelcolmenero @mcalpena Clar, amb els “vitores” de la gent que  l’aclamava	AGAINST	clar vitores gent aclamava	clar vitores gent aclamava	clar vitores gent aclamar	clar vitores gent aclamar	train	1146366805.0	AicragSocram
11036616912109978e+18	A bona part de Catalunya no hi plovia des de l'1 de febrer (32 dies sense pluja). A #Alcanar es van recollir 0,2 mm el 29 de gener i avui és el 37è dia sense pluja apreciable #Montsià #meteocat	AGAINST	bona catalunya plovia febrer dies pluja #alcanar recollir gener pluja apreciable #montsià #meteocat	bona pa catalunya plovia des febrer dies pluja #alcanar recollir gener és è dia pluja apreciable #montsià #meteocat	bo pa catalunya ploure donar febrer dia pluja #alcanar recollir generar ser è dia pluja apreciable #montsià #meteocat	catalunya ploure donar febrer pluja #alcanar recollir generar pluja apreciable #montsia #meteocat	train	7.43184110194135e+17	ArroyoTell
10919731525640436e+18	Ets molt millor que en Maquiavelo, noi...  el putu amo de la estrategia.   I com es que no els heu alliberat aquest mesos passats?? https://t.co/eqLdDRpP6c	AGAINST	millor maquiavelo putu estrategia alliberat mesos passats	millor maquiavelo noi putu amo estrategia alliberat mesos passats	millorar maquiavelo noi putu amar estrategia alliberar metre passat	millorar maquiavelo putu amar estrategia alliberar metre passat	train	48744241.0	KhommonNoise
10976176131512238e+18	Com es fa perquè no em surti la Talegón al timeline?	AGAINST	talegón timeline	fa sui talegón timeline	fer sui talegón timeline	talegon timeline	train	1034329362.0	max_granada
1092950604501135365	RT @rosariopalomi71: El MHP Carles Puigdemont, farà un acte el dia 13 de febrer a la Universitat de Groningen, als Països Baixos.  https://…	FAVOR	carles puigdemont farà acte febrer universitat groningen països baixos	mhp carles puigdemont farà acte dia febrer universitat groningen països baixos	mhp carles puigdemont fer acte dia febrer universitat groningen país baix	carles puigdemont acte febrer universitat groningen pais baix	train	924314730973548544	jordi_vina
10988163211926405e+18	Santi Vila: la DUI va ser un fake simbòlic sense trascendencia Processistes : Traidor! Rata! Botifler Venut!  Turull: la DUI va ser un fake simbòlic sense trascendencia. Processistes: Exemple de dignitat! Heroi! Polític de la gent! 🎗️🎗️🎗️!	AGAINST	santi vila fake simbòlic trascendencia processistes traidor rata botifler venut turull fake simbòlic trascendencia processistes exemple dignitat heroi polític gent ️️️	santi vila dui fake simbòlic trascendencia processistes traidor rata botifler venut turull dui fake simbòlic trascendencia processistes exemple dignitat heroi polític gent ️️️	santi vila dui fake simbòlic trascendencia processistes traidor ratar botifler vendre turull dui fake simbòlic trascendencia processistes exemple dignitat heroi polític gent ️️️	santi vila fake simbolic trascendencia processistes traidor ratar botifler vendre turull fake simbolic trascendencia processistes exemple dignitat heroi politic gent	train	3683459002.0	PatiPatiBcn
10961678022836593e+18	RT @joanc1999: @rgb1octubre @jscciutatvella Allà hi serem per mantenir el diàleg encara que sigui molt difícil https://t.co/aReSivW8IB	AGAINST	allà mantenir diàleg difícil	allà mantenir diàleg difícil	allà mantenir diàleg difícil	alla mantenir dialeg dificil	train	1.0737113062833316e+18	AFernando_BD
1097563963825504256	RT @joseantich: En directe: Expectació per la conferència dels presidents Puigdemont i Torra a Brussel·les via @elnacionalcat https://t.co/…	FAVOR	directe expectació conferència presidents puigdemont torra brussel·les	directe expectació conferència presidents puigdemont torra brussel·les	directe expectació conferència president puigdemont torra brussel·les	directe expectacio conferencia president puigdemont torra brussel·les	train	254543950	Winona1610
1095992889610514433	Autodeterminació. Drets socials, civils i polítics. Llibertat preses polítiques.  Retorn exiliades.  Dissabte 17h.  Manifestació imprescindible a Barcelona. https://t.co/gWEaUsz2TO	FAVOR	autodeterminació drets socials civils polítics llibeat preses polítiques retorn exiliades dissabte manifestació imprescindible barcelona	autodeterminació drets socials civils polítics llibeat preses polítiques retorn exiliades dissabte h manifestació imprescindible barcelona	autodeterminació dret social civil polític llibeat presa política retornar exiliar dissabte hora manifestació imprescindible barcelona	autodeterminacio dret social civil politic llibeat presa politica retornar exiliar dissabte hora manifestacio imprescindible barcelona	train	20281612	helixx85
1096048207635927e+18	Abdul Aziz Muhamat, refugiat sudanès confinat en un centre de reclusió, guanya el prestigiós premi internacional de #dretshumans #MartinEnnals  https://t.co/a91pokFql5	AGAINST	abdul aziz muhamat refugiat sudanès confinat centre reclusió guanya prestigiós premi internacional #dretshumans #mainennals	abdul aziz muhamat refugiat sudanès confinat centre reclusió guanya prestigiós premi internacional #dretshumans #mainennals	abdul aziz muhamat refugiar sudanès confinar centrar reclusió guanyar prestigiós prémer internacional #dretshumans #mainennals	abdul aziz muhamat refugiar sudanes confinar centrar reclusio guanyar prestigios premer internacional #dretshumans #mainennals	train	527536499.0	Sabinapuigc
10961467410768608e+18	Els fills ideològics del coronel Galindo.  Si no fas allò que et diuen t'enterren en calç viva o et torturen a Intxaurrondo https://t.co/xxPe07XVZj	NEUTRAL	fills ideològics coronel galindo allò diuen tenterren calç viva touren intxaurrondo	fills ideològics coronel galindo fas allò diuen tenterren calç viva touren intxaurrondo	fill ideològic coronel galindo fer allò dir tenterren calçar viu touren intxaurrondo	fill ideologic coronel galindo allo tenterren calçar touren intxaurrondo	train	9.093471177974291e+17	EstherMarti8
10959686602404576e+18	@elsa_artadi Quan tens, com tú, el cove plé, potser sI.  Pero aleshores no et dediquis a la política, dedicat a ser empresaria explotadora,o algo així.	AGAINST	tens cove aleshores dediquis política dedicat empresaria explotadorao algo així	tens tú cove plé aleshores dediquis política dedicat empresaria explotadorao algo així	tensar tú covar plé aleshores dedicar polític dedicar empresaria explotadorao algo així	tensar covar aleshores dedicar politic dedicar empresaria explotadorao algo aixi	train	48744241.0	KhommonNoise
10366630077854925e+18	RT @VilaWeb: Boye ha respost amb un ‘gràcies, degà’ ben irònic https://t.co/FB63cEg0hP	AGAINST	boye respost gràcies degà’ irònic	boye respost gràcies degà’ irònic	boye respondre gràcia degà’ irònic	boye respondre gracia dega’ ironic	train	8.578559282590147e+17	elenacardona222
1102940101385113601	Des d'Espanya ens amenacen amb un nou 155. Els sindicats dels règim del 78 van estar callats durant aquells mesos, recordeu?  Ens cal un sindicalisme país. Només conquerint tots els espais de poder, serem forts i podrem fer front a la repressió. 🗳️  @Bombers_ICSC https://t.co/s0OYO0clVf	FAVOR	espanya amenacen sindicats règim callats mesos recordeu sindicalisme país només conquerint espais poder podrem front repressió	des espanya amenacen nou sindicats règim callats mesos recordeu sindicalisme país només conquerint espais poder podrem front repressió ️	donar espanya amenaçar noure sindicat règim callar metre recordar sindicalisme pair nòmer conquerir espai poder poder front repressió ️	donar espanya amenaçar noure sindicat regim callar metre recordar sindicalisme pair nomer conquerir espai poder poder front repressio	train	2830239317	jmprovir
