LABEL	preprocessing_B
FAVOR	un club donde las formaciones como vox encuentran camino abonado para crecer y propagar sus mentiras y el independentismo catalán encuentra las puertas de las instituciones cerradas la editorial de
FAVOR	cuando están condenando a personas a sabiendas que #estrasburgo va a condenar al reino de españa no hay #justicia sino un estado vengativo y autoritario que quiere sacar de la calle a lxs juzgadxs #altsasu #bateragune #catalunya
FAVOR	#relatorarv menudo papel el del psoe apoyando el los fachas le exigen ahora la misma mano dura y catalunya lo acusa de antidemocrático el diálogo tenía que haberse producido antes del oct es demasiado tarde
AGAINST	 se creyeron una república de segundos no se van a creer lo que diga el pequeño nicolás
NONE	directo los funcionarios no opusieron ningún tipo de resistencia a la aplicación del ha insistido
AGAINST	puigdemont ya carga contra sus socios en prisión con declaraciones que agraven la situación de éstos para puigdemont la independencia es válida y así ya no pueden alegar que era simbólica la guerra está servida #jovesscc
NONE	jdjsjsjss verdade lamento
FAVOR	de los puntos que te he escrito tengo dudas en el de más democracia participativa el resto de los puntos ya serán así te lo repito no tengo sentimientos nacionalistas por lo tanto no voy a renunciar a mi doble nacionalidad burocrática
AGAINST	a ver si alguien tiene el detalle de pasar el audio de la intervención de arrimadas en casa de pepa bueno para que quede clara la estafa monumental de la política de snchz en cat dando por buena la legitimidad de un gobierno racista aunque legal
FAVOR	los presos políticos son rehenes del fascismo judicial español pase lo que pase nuestras acciones no deben verse mediatizadas por ellos
AGAINST	el domingo hay convocada una manifestación en la plaza colón de madrid contra las cesiones al independentismo del gobierno de pedro sánchez esto no va de partidos esto va de defender la constitución y el estado de derecho #eleccionesya
AGAINST	el problema es cuando no hay secesión aquí no la ha habido cataluña sigue formando parte de españa simplemente una burda intentona de desestabilizar al estado violando la ley y la constitución en ese caso es un intento fallido y los perdedores son enjuiciados 
NONE	arrimadas no se reunirá con puigdemont en waterlo
NONE	una habitación de la muerte de alta tecnología abusos sexuales a niñas menores de edad pagos millonarios a políticos enemigos enterrados vivos y muchos asesinatos los crímenes de el chapo revelados en el juicio
FAVOR	menos mal que hay más partidos para votar a la mierda erc y pdcat actualmente están cagados e inservibles para la independencia los de la crida muy valientes pero con el mando a distancia
FAVOR	si fuera solo anoche llevas unas cuantas pero sigue que vas a crear más independentistas que rajoy por cierto repasa leyes vigentes españolas para la próxima
FAVOR	qué queréis que os diga la españa que quiero no vendrá de la mano de quien promete cambios urgentes que luego no son tan urgentes lista de evasores de la amnistía fiscal derogar ley mordaza y reforma laboral y la lomce y el voto rogado #laespañaquequieres
FAVOR	a quién excluye el nacionalismo catalán sobre tu propio criterio el nacionalismo español excluye a las diferentes naciones que compone españa ya que no las reconoce
AGAINST	josé antonio nieto si los mossos hubiesen manifestado su voluntad de cumplir el mandato judicial el referéndum se habría desconvocado
AGAINST	 que dicen los políticos golpistas por favor no reírse que la cosa es seria que no hubo violencia que todo son imaginaciones nuestras y que el procés es pacífic i democràtic luego los fascistas somos nosotros sabes
FAVOR	florentino pérez a favor de la independencia de cataluña es la unica forma de ganar la liga ha dicho
AGAINST	 millo dice que dedicó mucho tiempo a que puigdemont olvidara su planteamiento suicida de hacer el referéndum
AGAINST	 #vídeo la actuación de los mossos en la huelga desquicia al separatismo ha pegado a la urna
AGAINST	 el movimiento independentista catalán es el más obtuso del continente europeo que cuenta con unos cuantos ahora
AGAINST	ideas feminazis para el m una feminista simpatizante de iu propone matar a bebés recién nacidos #eleccionesvotoderechas #yoconespaña #fuerachiringuitosdegénero #yonovoym #femininineciassinfronteras #nohablesenminombre #equiparacionya
AGAINST	llamar a participar en las elecciones de un país que tiene presos políticos no te das cuenta de que estás blanqueando a un estado opresor ante el mundo vergüenza te debería dar al comportarte como una vulgar colaboracionista prou
FAVOR	estoy harto de fanatismos patrióticos sean cuales sean todos tienen la misma finalidad convertir la política en el arte de engañar a la gente hacer que olviden sus principales problemas todo nacionalismo es la dictadura del pensamiento y la incapacidad de mirarse a sí mismo
FAVOR	igual en los medios de comunicación que ponen a indepes de euskadi y cataluña te pueden explicar quien fue la x del gal el elefante blanco del f o emepuntorajoy por poner algunos ejemplos
FAVOR	joaquín sabina en el pregón del carnaval y si pa colmo es en cádiz torra puigdemont y artadi me la sudan se deduce que abascal rivera y casado no se la sudan nada la izquierda progre
FAVOR	defender lo indefendible en el #judiciprocés que aquel grupo de ancianos eran los agresores contra unos uniformados con porras que los pegaban españa con este juicio no va a perder solo su honorabilidad sino a cataluña
AGAINST	qué grande eres lucha con coraje por la españa unida y sobre todo por la democracia catalana y la paz interna de esa autonomía
FAVOR	colonoscs fijaos en vuestros líderes y seguid su ejemplo cuento antes volváis a vuestros pueblos mejor os podréis instalar bon voyage #republicacatalana #ciudadanoscs #colonoscs
AGAINST	concentración de ugt cataluña hoy en contra de las infames listas de espera en sanidad del cierre de camas hospitalarias de las tasas universitarias más caras de españa de los brutales recortes de la generalitat no a favor de la golpista dolors bassa ahora ves y afíliate
AGAINST	en lo personal no tengo nada en contra de los viejos políticos y los respeto como personas pero no como políticos si querer que se retiren y den paso a las nuevas generaciones se considera tóxico lo soy mariano rajoy en españa dio paso a una nueva generación es el deber ser
AGAINST	de alquiler inés arrimadas e hipotecada en una casa de € irene montero porqué dejó en el aire si pagaba €mes de hipoteca ella sola o cada uno pues como siempre verdades a medias
FAVOR	durísimo editorial del diario británico the independent que condena la causa contra los presos políticos catalanes por ser no sólo un ultraje a los derechos humanos sino también un terrible error
NONE	el candidato del pdecat insiste en diferenciar el compromiso político por el referéndum de las actuaciones policiales
AGAINST	llenan un escenario con unos niños con esteladas colgadas como capas y unas fotos a modo de pancarta el público adudulto se pone a corear libertad presos políticos yo ya no sé como definir esto
FAVOR	dirás al revés quien no respeta la simbología de los otros es cs por curiosidad cual es tu pueblo cuna de la democracia donde siempre se hace todo de forma ejemplar y tolerante
NONE	son datos de la lista forbes aunque este año la red social ha remontado en los mercados bursátiles en sufrió una fuerte caída
AGAINST	recuerdo el director de el punt girgo o xirgo diciendo ayer que el anuncio del referéndum lo sacaron de internet que nadie se lo había enviado para insertarlo tan valientes en tv tan cobardes delante un juez
FAVOR	díselo a la bbc y a otros medios indepes no indepes
FAVOR	es el franquismo duro y puro los descendientes y herederos del facismo genocida no les vale la democracia la democracia ciudadana que les frena su cortijo quieren sumisión a sus desmanes de vivir de ellos
FAVOR	palabras comunes en el diccionario de la #neolenguaespañolista adoctrinamiento todos aquellos que sean indepes están adoctrinados legalidad la santa sagrada unidad de españa
FAVOR	de momento no conozco a ninguno del que este en la cárcel y de los del golpe del uno de octubre ya veremos cuanto tardan en amnistiarlos
FAVOR	pues cuando te des cuenta de lo que te han mentido los líderes indepes lo vas a pasar fatal ya lo siento
AGAINST	ay las #fakenews cuperas cuánto odio lleva dentro para tener que hacer estos montajes están muy acostumbrados a vivir del erario público y ante la posibilidad de perderlo y tener que madrugar para ganarse el pan hacen cualquier cosa
AGAINST	 rajoy declarará como testigo en el juicio a los golpistas el de febrero
FAVOR	sr conseller del referéndum si o si apelar a la democracia sin respetar la ley tiene un nombre anarquía esto es lo que propone si es así sea consecuente y dimita o usted es de la tendencia anarcocapitalista donde la libertad existe primordialmente para hacer negocios
FAVOR	te puedes reír todo lo que quieras lo que es seguro es que al final de aquí unos años o no quedareis como un país fascista i que si seguís con esta injusticia en cataluña habrá un de independentistas y unos cuantos mártires no reireis tanto cuando seamos un
AGAINST	mientras arrecian las críticas de sesudos analistas políticos que normalmente asustarían a un político entre los españoles se multiplican los whatsapps los posts de facebok y twitter contando porqué creen que vox lo está haciendo de puta madre que se jodan estos cabrones
NONE	 padre expulso pelo papa por estuprar exfreiras foi elogiado por eduardo bolsonaro
