LABEL	preprocessing_B
AGAINST	molt dacord la construcció collectiva de la ciutat ha de comptar amb un dels grups socials que la viuen guanyem molt amb la seva creativitat #jociciutat
FAVOR	️ #judicialesurnes  conseller hi havia un mandat democràtic clar per part de la ciutadania de catalunya i nosaltres vam complir amb aquell mandat democràtic vam buscar lequilibri entre limperi de la llei i el principi democràtic #freetothom
NONE	el parapet de les executades i executats de francesc abad sinaugura el de febrer a la plaça del #fòrum amb una festa ciutadana en què hi participen andrea motis sabor de gràcia i brodas bros info 
FAVOR	encara no us heu registrat al aquest registre no és una perfomance més és una eina molt necessària #autodeterminaciónoésdelicte #judicifarsa per a qui tingui dubtes que faci una ullada a les explicacions daquest article
NONE	la declaració dindependència del doctubre és un dels grans punts de debat del judici del procés va tenir efectes jurídics
FAVOR	nou article lluites presos dignitat respecteversus toxicitat primària i destructiva no ens deixem arrossegar pel pensament tòxic respecte perspectiva i compromís
FAVOR	 una candidatura independentista revoluciona les eleccions a la cambra de comerç
FAVOR	segons pérez de los cobos les muralles de votants estaven organitzades i dirigides jeràrquicament alguns amb la cara tapada i agredint a la pn i la gc tal com es veu vídeo #mentiders #judicifarsa
NONE	si algú pensava que després dun any i mesos de presó el trobarien afeblit penedit o espantat ja han vist que no apunta aragonès sobre la declaració de junqueras #judicitvcatràdio
FAVOR	 a kontra korrent canteu ben alt #lanostrasentència independència amb música també #organitzemrepública
AGAINST	 vídeo crits dindependència i xiulada massiva a ballesteros durant la diada de santa tecla
NONE	 impoant d aquí anys qui tindrà una estatua al mig de plaça catalunya fes  i deixa comentari
AGAINST	soc gay ruca i treballo al raval on gentussa com tu ha fet que els meus alumnes odiïn una llengua tan maca com la de la meva mara si ets la de la foto et felicito per ser tant bonica després dentran al teu blog  i veient el nivell de la teva a piulada sento no està inter
AGAINST	en estas elecciones qué va a prometer convergència la vuelta de puigdemont una dui simbòlica un farol una independència en meses un referèndum un full de ruta o un pacte fiscal
FAVOR	a lescenari ple de gom a gom presenta el seu llibre una proposta per barcelona i reivindica un diàleg en #llibertat i sense repressions #lasetmana
AGAINST	a la república no necessitarem de jutges i fiscals perquè la culpabilitat o innocència dels acusats serà determinada per futbolistes mossens i folklòrics prorègim
AGAINST	si us fixeula frase en questiócom totes les que son pronunciades pels polítics en campanyano te cap sentit ni significat lindependentisme es la qualitat dels independentistes i personificar en ell es retòric es com dir la paret es dolenta per que no la puc travessar
NONE	tothom va amb mitjons i sandàlies #detectiuconanxl
FAVOR	polítics ferms i coherents com carles riera és el que ens cal els sé lenduen arrastrant vergonya de la nostra policia i em sap molt greu dirho del nostre govern que ens crida a estar al carrer i ell mateix ens hi fa fora
FAVOR	 el jutge del cas valtònyc es queixa que no es puguin il·legalitzar els partits independentistes ai senyor
AGAINST	 catalans darreu per la república per rosario palomino
AGAINST	jlluís espinós caldria haverhi un curs extra de formació orientadora per aquests alumnes que acabada leso no tenen clar cap a on volen enfocar els seus estudis postobligatoris un cop acabat que poguessin passar al n curs dfp o de batxillerat #perqueapostem
AGAINST	quin problema els neo falangistes no volen saber rés dels neo ni se sap
AGAINST	també està publicada al boe la presó provisional i la destitució de puigdemont i vosaltres ni cas
AGAINST	quina mandra us creieu que tots som idiotes com volsatres o que vosaltres no feu res al parlament de catalunya tenin majoria imaginat al parlament espayol on porteu mes de un any sense fer res per lindependencia mes bé fent el contrari volsatres sou ja un traïdors
FAVOR	daquí no res comença la segona setmana del #judiciprocés quines van ser però les claus de la primera ho analitzem amb
AGAINST	ganes de plorar veient a #junqueras despres de any i mig de presó molta força
FAVOR	 es demà quan declara chordi quisar #judicifarsa
NONE	josé antonio nieto exsecretari destat de seguretat es van desplaçar prop de agents a catalunya jo proposo aquest operatiu #judicitvcatràdio
AGAINST	es que la tinta mancha mejor así la gilipuá
FAVOR	comença el judici i amb lajut duns quants voluntaris intentem cordinar la massa independentista per contrarestar les fake news de lestat i ajudar les mobilitzacions apuntat via telegram
FAVOR	suposo que amb la farsa dels judicis destat hispànic ara i durant els propers dies els atacs a les contes dindepes a twitter sigui una constant i es multiplicaran per fernos callar devant daquest despropòsit antidemocràtic doncs ho porten clar #llibertatpresospolítics
NONE	el judici del procés en directe es reprèn el judici del procés amb les declaracions de jose antonio nieto enric millo juan antonio puigserver i roger torrent #judicitvcatràdio
FAVOR	#joacuso #judicifarsa #thisistherealspain i tots més que em falten sou tots genials
NONE	 per cert a lalt camp som més ecològics no necessitem malgastar fairy
AGAINST	 el punt avui ha publicat aquesta rectificació fa mitja hora hores després el tuit inicial segueix allà
AGAINST	ens hem marcat lobjectiu de desterrar el patriarcat del #parlament i que la perspectiva de gènere sigui transversal a totes les funcions i actuacions de la cambra un pla digualtat per al parlament de catalunya article a
AGAINST	 portal del mar al fou enderrocat al dins el pla deliminació de la muralla del mar
FAVOR	cada dia més infame sra arrimadas vostè està a loposició deixi de dir que el mhp president de la generalitat no representa cat i comenci a respectarlo no digui més mentides no és lodi la causa de lindependentisme ja nhi ha prou dofendrens als que no pensem com vostè
AGAINST	 del mar a la platja i de la platja al mar neixen tortugues babaues a premià de mar
FAVOR	 doncs mira una amplíssima majoria el que vol és votar en un referèndum dautodeterminació bona diada
FAVOR	️ conseller recorda allò de la fiscalia te lo afina el problema del govern espanyol és que menys política està disposat a fer de tot la causa que nosaltres defensem és que la gent voti #judicialesurnes️ #freetothom️
AGAINST	a l ens afecta igual latur els salaris baixos la temporalitat les retallades socials qui vol dividirnos i enfrontarnos ho fa perquè ens unim i així poder continuar latracament a la majoria #quenoensenfrontin
FAVOR	 altamirano aquí no hi haurà cap independència si els republicans no treballem plegats via
AGAINST	típica gent de pau
AGAINST	tots parlant del millo avui com si fóssiu nens petits no ho veieu que fan amb vosaltres el que volen no ho veieu que mentres parleu dells ningú parla de la independència
AGAINST	hi estic dacord per això per a un francès del un espanyol acabat darribar no devia ser gaire diferent dun argelí acabat darribar vull dir que no devien distingir entre xenofòbia i racisme i per tant la persona que ho rebia rebia no ho sé odi segur potser racisme
AGAINST	per sort el dels castellans que ahir van emigrar a catalunya shan adaptat bé a la societat dacollida són tant pacífics com nosaltres i han esdevingut tant catalans com el que més catalunya del que shauria de netejar és de l de colons inadaptats repressors i violents
AGAINST	si jefe perón por la tilde 
AGAINST	les respostes a aquest tuit són per plorar
NONE	turull molta gent que defensa el referèndum està en contra de la independència de catalunya més del dels ciutadans acceptaria el resultat de la votació #judicitvcatràdio
NONE	quan tornes de la teva maternitat descobreixes que no encaixes directiva del barça #somdones 
AGAINST	hola vas mentir i ho vas fer cometent perjuri si la justícia és igual per a tots hauries d pagar per això però saps perfectament q digual res d res i d justícia encara menys i per això vas mentir tot el suport per a la marta #judicifarsa
FAVOR	jo vull a la presó per #perjuri #judicifarsa feu retuit i compartiu
FAVOR	hem de fer fort el hem dapoderar en espanya no té remei i ens vol esclafar i destruïr sense cap mirament i aquí que fem no mentra al cap que si som més de milions d indepes no estiguem tots al perquè pels €
NONE	diego pérez de los cobos vista la reticència al meu nomenament sempre vaig voler deixar clara la diferència entre la funció de comandament i la meva de cordinació #judicitvcatràdio
FAVOR	exclusiva  sha filtrat aquesta imàtge del vestit que lluirà farlivera a la #fashionweek #fakejustice #fakesuprem #judicialademocràcia #oct #judicifarsa #judicitvcatràdio
AGAINST	gràcies puigcerdà per defensar el dret dels tabarnesos a lautodeterminació albert piñeira brosel sisplau autodeterminis dels seus pares al catalanitzador de cognoms es el alcalde de
FAVOR	aquí a girona ets persona non grata però a diferència del president puigdemont ningú et trobarà a faltar miserable mentider i mala persona
FAVOR	pel matí mentint amb un cinisme que feia fàstig ara escoltar pérez de los cobos encara fa més fàstig us veurem tornant a declarar però com acusats davant dels tribunals internacionals sou uns miserables #judicifarsa #judicialademocràcia
FAVOR	 algú es pensava q cat es rendiria mai #nosurrendercat
FAVOR	la política fa extranya companys d llit oi el al costat d ppcs perquè sigui detingut el president puigdemont si va a la conferència al parlament europeu la vena franquista a tope
FAVOR	#femxarxa #llibertatpresospolítics #república #llibertatexiliats #capalarepública #nocallarem #noatot #joacuso #niunpasenrere #olot #judicialademocràcia #judicifarsa #seguim va per la ñ
FAVOR	que un país que ha votat la seva independència no ha de demanar absolucions ni sentències més justes a la justícia dun altre estat que actua com a estat ocupant i enemic sinó recuperar els ostatges com ho fa un estat quan un altre fa presoners
